modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
respostasGemini3.1Pro,7,0.25675675675675674,0.48717948717948717,0.33628318584070793,0.17567567567567569,0.3333333333333333,0.23008849557522124
respostasGemini3.1Pro,8,0.19753086419753085,0.4,0.2644628099173554,0.12345679012345678,0.25,0.1652892561983471
respostasGemini3.1Pro,9,0.13333333333333333,0.25,0.1739130434782609,0.08,0.15,0.10434782608695653
respostasGemini3.1Pro,10,0.13559322033898305,0.27586206896551724,0.18181818181818182,0.03389830508474576,0.06896551724137931,0.045454545454545456
respostas_gpt5.5_mini,1,0.2169811320754717,0.4423076923076923,0.29113924050632906,0.14150943396226415,0.28846153846153844,0.189873417721519
respostas_gpt5.5_mini,2,0.16666666666666666,0.37209302325581395,0.2302158273381295,0.10416666666666667,0.23255813953488372,0.14388489208633096
respostas_gpt5.5_mini,3,0.30666666666666664,0.575,0.39999999999999997,0.21333333333333335,0.4,0.2782608695652174
respostas_gpt5.5_mini,4,0.24050632911392406,0.41304347826086957,0.304,0.11392405063291139,0.1956521739130435,0.144
respostas_gpt5.5_mini,5,0.22340425531914893,0.3559322033898305,0.2745098039215686,0.14893617021276595,0.23728813559322035,0.1830065359477124
respostas_gpt5.5_mini,6,0.2236842105263158,0.4358974358974359,0.2956521739130435,0.17105263157894737,0.3333333333333333,0.2260869565217391
respostas_gpt5.5_mini,7,0.23529411764705882,0.6153846153846154,0.3404255319148936,0.20588235294117646,0.5384615384615384,0.2978723404255319
respostas_gpt5.5_mini,8,0.24096385542168675,0.5,0.3252032520325203,0.21686746987951808,0.45,0.2926829268292683
respostas_gpt5.5_mini,9,0.21052631578947367,0.4,0.27586206896551724,0.13157894736842105,0.25,0.1724137931034483
respostas_gpt5.5_mini,10,0.23529411764705882,0.41379310344827586,0.3,0.1568627450980392,0.27586206896551724,0.2
